CODFILIAL;NUMERO_NOTA;CODPROD;NOME_PRODUTO;CATEGORIA;DTMOV_ENTRADA;QTD_ENTRADA;VLR_ENTRADA
1;1224008;81906;NISTATINA+OXIDO DE ZINCO PM 60G GEN NQ;PRODUTO COM PMC;2025-07-07;240,0;1997,23
1;1224965;114537;HELIODERM SUNCARE FACIAL FPS50 50G;BRONZEADOR / PROTETOR;2025-07-09;17,0;308,4
1;1225015;151933;HELIODERM DERMO FACIAL FPS70 BEGE MED50G;BRONZEADOR/PROTETOR SOLAR;2025-07-09;189,0;3934,73
1;1225015;151933;HELIODERM DERMO FACIAL FPS70 BEGE MED50G;BRONZEADOR / PROTETOR;2025-07-09;189,0;3934,73
1;1228331;114510;HELIODERM SUNCARE ALOEVER GELPOS SOL120G;BRONZEADOR / PROTETOR;2025-07-17;12,0;148,32
1;1228336;143534;NIMESULIDA 100MG 12COM GEN GLB;PRODUTO COM PMC;2025-07-17;175,0;177,51
1;1228346;155037;TOTALVITA TONICO 500ML;SUPLEMENTOS;2025-07-17;134,0;576,95
1;1231217;144973;ESPARADRAPO BRANCO 2,5CMX4,5M SALVELOX;PROTEINAS;2025-07-23;96,0;241,76
1;1231224;82864;GLIBENCLAMIDA 5MG 30COM GEN NQ;OLEO/LOC CORPORAL;2025-07-23;98,0;127,02
1;1234352;27820;SCAFLOGIN (NIMESULIDA) 100MG 12COM;PRODUTO COM PMC;2025-07-31;1595,0;1612,66
1;1234355;146854;VIT NEO QUIMICA MULHER 60COM;DESODORANTE;2025-07-31;95,0;559,56
1;1247557;145927;ALERADINA (DESLORATADINA) 0,5MG/ML 60ML;PRODUTO COM PMC;2025-09-03;91,0;559,83
1;1248176;153292;FEXOFENADINA 180MG 10COM GEN TB;MEL/PROPOLIS;2025-09-04;2,0;10,2
1;1248179;96270;ENTEROGERMINA 2BCFU/5ML 10FLAC;PRODUTO COM PMC;2025-09-04;59,0;1877,49
1;1248188;76708;LIMP LENT SOL LENTE  350ML+120ML+1ESTOJO;ORTOPEDICOS;2025-09-04;360,0;9526,55
1;1248191;95141;DRAMIN B6 PED GTS 30ML;PRODUTO COM PMC;2025-09-04;117,0;1786,79
1;1248194;13455;SINVASTACOR (SINVASTATINA) 20MG 30COM;PRODUTO COM PMC;2025-09-04;155,0;413,78
1;1248200;152383;AZITROMICINA 500MG 5COM GEN GEO;CAIXA TERMICA;2025-09-04;249,0;1255,13
1;1248202;55778;ANLODIPINO 5MG 30COM GEN TB;CAIXA TERMICA;2025-09-04;101,0;136,84
1;1248216;54186;VITACIN (ACIDO ASCORB) GTS 200MG/ML 20ML;PRODUTO COM PMC;2025-09-04;71,0;103,14
1;1248222;54577;CARBIDOL (CARBID+LEVOD) 25+250MG 30COM;PRODUTO COM PMC;2025-09-04;10,0;101,93
1;1248223;45020;SECNIDAZOL 1000MG 2COM GEN PHARL;LUBRIFICANTE;2025-09-04;1,0;1,95
1;1253159;105236;DENTAL FRESH PERIOTRAT S/ALC 250ML;ENXAGUANTE BUCAL;2025-09-17;205,0;1546,08
1;1255504;77372;SEAKALM (PASSIFLORA INCARN) 260MG 20COM;PRODUTO SEM PMC;2025-09-24;127,0;1426,41
1;1255508;62316;SODIX (DICLO SODICO) 50MG 20COM;PRODUTO COM PMC;2025-09-24;180,0;290,13
1;1255508;82023;DIPIRONA SOD 1G 10COM GEN NQ;PRODUTO COM PMC;2025-09-24;1860,0;10199,32
1;1255508;82376;ANLODIPINO 5MG 30COM GEN NQ;MEL/PROPOLIS;2025-09-24;60,0;95,28
1;1255508;115576;HELMIZOL (METRONIDAZOL) GEL VAG 50G;PRODUTO COM PMC;2025-09-24;163,0;852,27
1;1255508;117137;PANTOPRAZOL SOD 20MG 28COM GEN NVQ;CAIXA TERMICA;2025-09-24;411,0;1740,84
1;1255508;117137;PANTOPRAZOL SOD 20MG 28COM GEN NVQ;MEL/PROPOLIS;2025-09-24;411,0;1740,84
1;1255508;139393;TADALAFILA 20MG 1COM GEN NQ;PRODUTO COM PMC;2025-09-24;254,0;339,74
1;1255508;141246;TADALAFILA 20MG 2COM GEN NVQ;OLEO/LOC CORPORAL;2025-09-24;120,0;179,75
1;1255508;144788;TADALAFILA 20MG 4COM GEN NVQ;PRODUTO COM PMC;2025-09-24;120,0;482,82
1;1255512;145379;DORFLEX UNO 1G 10COM;PRODUTO COM PMC;2025-09-24;1,0;11,19
1;1255523;95974;AMOX+CLAV POT 400+57MG 70ML GEN SDZ;CAIXA TERMICA;2025-09-24;25,0;564,87
1;1255529;82520;ACEBROFILINA XPE PED 120ML GEN NQ;CAIXA TERMICA;2025-09-24;74,0;506,74
1;1255529;82520;ACEBROFILINA XPE PED 120ML GEN NQ;MEL/PROPOLIS;2025-09-24;74,0;506,74
1;1255672;77585;PANTOPRAZOL SOD 40MG 28COM GEN LEG;CAIXA TERMICA;2025-09-24;1,0;5,92
1;1255681;81906;NISTATINA+OXIDO DE ZINCO PM 60G GEN NQ;CAIXA TERMICA;2025-09-24;168,0;1398,17
1;1255690;139215;DORFLEX (DIP+ORF+CAF) 300COM;PRODUTO COM PMC;2025-09-24;72,0;8207,46
1;1255699;113395;FITA MICROPOROSA BRANCA 10CMX4,5MCREMER ;DESCARTAVEIS;2025-09-24;6,0;87,29
1;1255699;113395;FITA MICROPOROSA BRANCA 10CMX4,5MCREMER ;MASCULINO;2025-09-24;1,0;14,55
1;1255701;144722;ORLISTATE 120MG 30CAP GEN NQ;OLEO/LOC CORPORAL;2025-09-24;32,0;1446,3
1;1255703;141521;ATORVASTATINA CALCICA 20MG 30COM GEN GEO;CAIXA TERMICA;2025-09-24;3,0;24,07
1;1255705;140588;NORFLOXACINO 400MG 14COM GEN PHARMASC;PRODUTO COM PMC;2025-09-24;1056,0;3157,44
1;1255707;13870;TERMOMETRO DIGITAL BRANCO INCOTERM;MAQUIAGEM;2025-09-24;63,0;570,01
1;1255707;14797;ROSUVASTATINA CALCICA 5MG 30COM GEN LEG;CAIXA TERMICA;2025-09-24;83,0;832,34
1;1255707;66320;DIPIRONA SOD 500MG (24X10)240COM GEN LEG;CAIXA TERMICA;2025-09-24;12,0;495,78
1;1255707;66320;DIPIRONA SOD 500MG (24X10)240COM GEN LEG;MEL/PROPOLIS;2025-09-24;12,0;495,78
1;1255707;80950;NITROFEN (NITROFURANTOINA) 100MG 28CAP;PRODUTO COM PMC;2025-09-24;44,0;217,78
1;1255707;82759;ENALAPRIL 5MG 30COM GEN NQ;LUBRIFICANTE;2025-09-24;64,0;301,03
1;1255707;82759;ENALAPRIL 5MG 30COM GEN NQ;OLEO/LOC CORPORAL;2025-09-24;64,0;301,03
1;1255707;87823;ALLEGRA 120MG 10COM;PRODUTO COM PMC;2025-09-24;120,0;749,52
1;1255707;141246;TADALAFILA 20MG 2COM GEN NVQ;PRODUTO COM PMC;2025-09-24;152,0;227,68
1;1255756;49492;BETAISTINA 24MG 30COM GEN GEO;LUBRIFICANTE;2025-09-24;20,0;194,14
1;1255759;142988;PANTOPRAZOL SOD 40MG 28COM GEN NQ;PRODUTO COM PMC;2025-09-24;48,0;189,91
1;1255764;152286;DIENOGESTE 2MG 30COM GEN GMD;OLEO/LOC CORPORAL;2025-09-24;46,0;592,85
1;1255766;119890;PURAN T4 (LEVOTIR SOD) 12,5MCG 30COM;PRODUTO COM PMC;2025-09-24;98,0;210,17
1;1255768;146208;LIPISTATINA (SINVASTATINA) 20MG 30COM ;PRODUTO COM PMC;2025-09-24;41,0;89,89
1;1255770;60;ATADURA CREP 25CMX1,8M CYSNE 1UN CREMER;PROTEINAS;2025-09-24;48,0;194,75
1;1255847;143306;VALSARTANA +ANLODI 160+5MG 28COM GEN SDZ;OLEO/LOC CORPORAL;2025-09-24;42,0;1569,16
1;1255906;43;ATADURA CREP 08CMX1,8M CYSNE 1UN CREMER;PROTEINAS;2025-09-24;1196,0;1626,5
1;1255908;118257;ALPRAZOLAM 2MG 30COM (B1) GEN NVQ;LUBRIFICANTE;2025-09-24;1,0;6,04
1;1255908;118257;ALPRAZOLAM 2MG 30COM (B1) GEN NVQ;MEL/PROPOLIS;2025-09-24;1,0;6,04
1;1255913;82023;DIPIRONA SOD 1G 10COM GEN NQ;MEL/PROPOLIS;2025-09-24;175,0;959,61
1;1255915;103950;VITER C 1G 10COM EFERV ZERO ACUCAR;DESODORANTE;2025-09-24;3547,0;13968,63
1;1255915;103950;VITER C 1G 10COM EFERV ZERO ACUCAR;VITAMINAS/MINERAIS;2025-09-24;3547,0;13968,63
1;1255918;110230;ENALAPRIL 20MG 30COM GEN NQ;LUBRIFICANTE;2025-09-24;44,0;318,46
1;1255920;81582;CEFADROXILA 500MG 8CAP GEL GEN TEUTO;OLEO/LOC CORPORAL;2025-09-24;1,0;7,87
1;1255925;139215;DORFLEX (DIP+ORF+CAF) 300COM;PRODUTO COM PMC;2025-09-24;35,0;3989,74
1;1255926;144460;NEOLEFRIN DIA (800MG+20MG PAR+FEN) 20COM;PRODUTO COM PMC;2025-09-24;7,0;33,57
1;1255929;143074;GLIMEPIRIDA 2MG 30COM GEN GEO;OLEO/LOC CORPORAL;2025-09-24;60,0;269,44
1;1255931;26395;MAGMAX (HID MAG) 80MG/ML 100ML TRADICIO;PRODUTO SEM PMC;2025-09-24;326,0;1359,88
1;1255934;139213;OLMESARTANA+HCT 40MG+25MG 30COM GEN NQ;OLEO/LOC CORPORAL;2025-09-24;34,0;476,03
1;1255936;44946;DIGOXINA 0,25MG 30COM GEN PHARLAB;CAIXA TERMICA;2025-09-24;65,0;371,08
1;1255946;45012;AZITROMICINA 500MG 3COM GEN PHARL;MEL/PROPOLIS;2025-09-24;77,0;209,67
1;1255946;45012;AZITROMICINA 500MG 3COM GEN PHARL;OLEO/LOC CORPORAL;2025-09-24;77,0;209,67
1;1255947;51;ATADURA CREP 20CMX1,8M CYSNE 1UN CREMER;DESCARTAVEIS;2025-09-24;1440,0;4523,66
1;1255978;88366;NEODIA (LEVONORGESTREL) 1,5MG 1COM;PRODUTO COM PMC;2025-09-24;222,0;215,03
1;1255988;141375;ACICLOVIR CR 50MG 10G GEN PHARLAB;MEL/PROPOLIS;2025-09-24;81,0;262,92
1;1255989;82635;SIMETICONA 40MG 20COM GEN NQ;CAIXA TERMICA;2025-09-24;115,0;380,04
1;1255992;152286;DIENOGESTE 2MG 30COM GEN GMD;MEL/PROPOLIS;2025-09-24;8,0;103,1
1;1255993;81574;CAPTOPRIL 25MG 30COM GEN TB;OLEO/LOC CORPORAL;2025-09-24;64,0;82,82
1;1256036;22209;DOXAZOSINA 2MG 30COM GEN SDZ;LUBRIFICANTE;2025-09-24;11,0;29,54
1;1256037;7128;CETOPROFENO 50MG 24CAP GEN MDY;OLEO/LOC CORPORAL;2025-09-24;6,0;55,68
1;1256039;94021;IBUVIX (IBUPROFENO) 400MG 10COM;PRODUTO COM PMC;2025-09-24;52,0;187,32
1;1256059;79375;HISTAMIN (DEXCLORFENIRAMINA) XPE 100ML;PRODUTO COM PMC;2025-09-24;66,0;535,67
1;1256059;155034;TOTALVITA AZ POLIVIT 60/CAPS;SUPLEMENTOS;2025-09-24;1052,0;10318,14
1;1256062;70998;NEOMICINA+BACITRACINA ZINC 50G GEN TB;MEL/PROPOLIS;2025-09-24;99,0;990,23
1;1256062;148389;EMSEXPECTOR (DEXCL+PSEU+GUAIF) XPE 120ML;PRODUTO COM PMC;2025-09-24;69,0;765,56
1;1256062;154915;TROMETAMOL CETOROLACO 10MG 10COM GEN GMD;LUBRIFICANTE;2025-09-24;22,0;113,52
1;1256063;144680;TOTALVITA MAGNESIO PA 60/CAPS;DESODORANTE;2025-09-24;60,0;578,37
1;1256070;153329;PARACETAMOL 750MG 20COM GEN BELF;LUBRIFICANTE;2025-09-24;86,0;239,66
1;1256074;154430;NEOGERMINA 10FLACONETES 2BI SUSP;CORPO;2025-09-24;400,0;7802,21
1;1256075;152322;ROSUVASTATINA CALCICA 5MG 30COM GEN NQ;MEL/PROPOLIS;2025-09-24;16,0;115,51
1;1256076;66915;BROMEXINA XPE PED 4MG/5ML 120ML GEN GLB;PRODUTO COM PMC;2025-09-24;1,0;5,05
1;1256076;66915;BROMEXINA XPE PED 4MG/5ML 120ML GEN GLB;CAIXA TERMICA;2025-09-24;1,0;5,05
1;1256077;93513;NIMESULIDA GEL 20MG 40G GEN NQ;CAIXA TERMICA;2025-09-24;54,0;418,76
1;1256082;148120;LOSARTANA 50MG 30COM GEN NVQ;MEL/PROPOLIS;2025-09-24;67,0;103,32
1;1256522;147095;NESINA (12,5+1000)MG 60COM;PRODUTO COM PMC;2025-09-25;16,0;1851,96
1;1256523;147093;NESINA 12,5MG 30COM;PRODUTO COM PMC;2025-09-25;16,0;1483,2
1;1256532;117153;PANTOPRAZOL SOD 40MG 28COM GEN NVQ;CAIXA TERMICA;2025-09-25;128,0;662,98
1;1256532;117153;PANTOPRAZOL SOD 40MG 28COM GEN NVQ;OLEO/LOC CORPORAL;2025-09-25;128,0;662,98
1;1256534;151232;APIXABANA 5MG 20COM GEN NQ;LUBRIFICANTE;2025-09-25;88,0;2109,37
1;1256537;77879;FITA MICROPOROSA BRANCA 2,5CMX4,5M CREM;MASCULINO;2025-09-25;62,0;272,95
1;1256540;81400;LANSOPRAZOL+CLAR+AMOX 7BL GEN TB;PRODUTO COM PMC;2025-09-25;2,0;74,25
1;1256540;81400;LANSOPRAZOL+CLAR+AMOX 7BL GEN TB;CAIXA TERMICA;2025-09-25;2,0;74,25
1;1256633;24767;CIPROFLOXACINO 500MG 14COM GEN NOV SDZ;MEL/PROPOLIS;2025-09-25;2,0;13,78
1;1256637;148981;LEVOFLOXACINO 750MG 7COM GEN SDZ;OLEO/LOC CORPORAL;2025-09-25;9,0;192,93
1;1256637;154957;PIOGLITAZONA 30MG 30COM GEN TB;CAIXA TERMICA;2025-09-25;23,0;544,17
1;1256637;154957;PIOGLITAZONA 30MG 30COM GEN TB;MEL/PROPOLIS;2025-09-25;23,0;544,17
1;1256640;142103;SUCCIN METOPROLOL 25MG LP 30COM GEN MDY;LUBRIFICANTE;2025-09-25;6,0;8,3
1;1256640;142103;SUCCIN METOPROLOL 25MG LP 30COM GEN MDY;CAIXA TERMICA;2025-09-25;6,0;8,3
1;1256640;142103;SUCCIN METOPROLOL 25MG LP 30COM GEN MDY;OLEO/LOC CORPORAL;2025-09-25;6,0;8,3
1;1256641;147482;VIT NEO QUIMICA CTBS CALCIO 60COM;VITAMINAS/MINERAIS;2025-09-25;54,0;318,76
1;1256645;13030;PROPRANOLOL 40MG 40COM GEN GLB;CAIXA TERMICA;2025-09-25;334,0;723,56
1;1256645;13030;PROPRANOLOL 40MG 40COM GEN GLB;OLEO/LOC CORPORAL;2025-09-25;334,0;723,56
1;1256645;13668;FLUCOLCID (FLUCONAZOL) 150MG 2CAP;PRODUTO COM PMC;2025-09-25;2363,0;2412,76
1;1256645;37818;DIUREMIDA (FUROSEMIDA) 40MG 20COM;PRODUTO COM PMC;2025-09-25;160,0;330,38
1;1256645;76520;NORFLOXACINO 400MG 14COM GEN GLB;LUBRIFICANTE;2025-09-25;250,0;1442,67
1;1256645;103179;PIROXICAM 20MG 15CAP GEN GMD;PRODUTO COM PMC;2025-09-25;48,0;106,04
1;1256645;103179;PIROXICAM 20MG 15CAP GEN GMD;MEL/PROPOLIS;2025-09-25;48,0;106,04
1;1256645;108618;AZITROMICINA 500MG 3COM GEN GEO;LUBRIFICANTE;2025-09-25;498,0;1453,54
1;1256645;117641;NIMESULIDA 100MG 12COM GEN NVQ;LUBRIFICANTE;2025-09-25;256,0;337,52
1;1256645;140735;HELIODERM SUNCARE FPS50 200G;BRONZEADOR/PROTETOR SOLAR;2025-09-25;80,0;1402,43
1;1256645;140899;SECNIDAZOL 1000MG 2COM GEN GLB;LUBRIFICANTE;2025-09-25;90,0;170,17
1;1256645;140899;SECNIDAZOL 1000MG 2COM GEN GLB;MEL/PROPOLIS;2025-09-25;90,0;170,17
1;1256645;144973;ESPARADRAPO BRANCO 2,5CMX4,5M SALVELOX;PROTEINAS;2025-09-25;528,0;1322,83
1;1256645;144973;ESPARADRAPO BRANCO 2,5CMX4,5M SALVELOX;MASCULINO;2025-09-25;264,0;661,41
1;1256645;147567;ENTEROGERMINA FAMILIA 20FLAC 5ML;PRODUTO COM PMC;2025-09-25;31,0;1566,01
1;1256645;152383;AZITROMICINA 500MG 5COM GEN GEO;CAIXA TERMICA;2025-09-25;876,0;4607,92
1;1256645;152928;ARIPIPRAZOL 10MG 30COM (C1) GEN NVQ;LUBRIFICANTE;2025-09-25;18,0;1012,86
1;1256645;153061;DISP LAV NASAL NOSEWASH UNICORNIO 10ML;PROTETOR LABIAL;2025-09-25;267,0;3489,23
1;1256645;153672;DIPIRONA SOD 1G 20COM GEN NQ;OLEO/LOC CORPORAL;2025-09-25;180,0;1634,26
1;1256645;155474;SAB LIQ NEOFEMME FLORAL 200ML;SABONETE LIQUIDO;2025-09-25;89,0;530,69
1;1256647;101303;FLUOXETINA 20MG 30CAP (C1) GEN GMD;CAIXA TERMICA;2025-09-25;1,0;3,8
1;1256647;101303;FLUOXETINA 20MG 30CAP (C1) GEN GMD;OLEO/LOC CORPORAL;2025-09-25;1,0;3,8
1;1256647;118389;CLONAZEPAM 2MG 30COM (B1) GEN NVQ;PRODUTO COM PMC;2025-09-25;1,0;2,7
1;1256647;118389;CLONAZEPAM 2MG 30COM (B1) GEN NVQ;MEL/PROPOLIS;2025-09-25;1,0;2,7
1;1256647;148839;VENLAFAXINA 150MG 30CAP (C1) GEN TORRENT;OLEO/LOC CORPORAL;2025-09-25;30,0;533,76
1;1256647;152391;MEMANTINA 10MG 30COM (C1) GEN NVQ;CAIXA TERMICA;2025-09-25;42,0;256,59
1;1256647;152457;DESVENLAFAXINA 50MG 30COM (C1) GEN GMD;PRODUTO COM PMC;2025-09-25;1,0;25,7
1;1256647;152457;DESVENLAFAXINA 50MG 30COM (C1) GEN GMD;MEL/PROPOLIS;2025-09-25;1,0;25,7
1;1256647;152928;ARIPIPRAZOL 10MG 30COM (C1) GEN NVQ;CAIXA TERMICA;2025-09-25;18,0;1012,86
1;1256647;153834;LEVETIRACETAM 500MG 30COM (C1) GEN SDZ;PRODUTO COM PMC;2025-09-25;15,0;560,81
1;1256647;153884;CELECOXIBE 200MG 10CAP (C1) GEN SDZ;OLEO/LOC CORPORAL;2025-09-25;3,0;23,17
1;1256660;123277;LORATADINA XPE 100ML GEN MEDQ;MEL/PROPOLIS;2025-09-25;34,0;197,25
1;1256661;113190;HIDROXIZINA 2MG/ML 120ML GEN GEO;OLEO/LOC CORPORAL;2025-09-25;24,0;201,66
1;1256661;154585;NASOJET ALTO FLUXO 30SACHES 2,16G REFIL;PRODUTO SEM PMC;2025-09-25;24,0;381,6
1;1256676;142403;DEXPANTOL BABY CR 30G ;CREME ASSADURAS;2025-09-25;2,0;12,84
1;1256676;143655;ATADURA GESSADA CYSNE 20CMX4M 1UN CREMER;DESCARTAVEIS;2025-09-25;12,0;53,47
1;1256677;152490;ONDANSETRONA 8MG 10COM ORODISP GEN PHARL;PRODUTO COM PMC;2025-09-25;70,0;377,16
1;1256681;65056;NIFEDIPRESS RETARD(NIFEDIPINO)20MG 30COM;PRODUTO COM PMC;2025-09-25;96,0;469,77
1;1256683;75132;ISOSSORBIDA 20MG 30COM GEN BIOS;PRODUTO COM PMC;2025-09-25;8,0;38,51
1;1256684;142176;FUROSEMIDA 40MG 20COM GEN GEO;CAIXA TERMICA;2025-09-25;87,0;183,09
1;1256726;156672;TOTALVITA MELATONINA 60CAPS;SUPLEMENTOS;2025-09-25;18,0;215,57
1;1256817;86835;CLONAZEPAM 0,5MG 30COM (B1) GEN MDY;OLEO/LOC CORPORAL;2025-09-25;266,0;232,56
1;1256817;86851;VENLAFAXINA 37,5MG 30CAP (C1) GEN MDY;OLEO/LOC CORPORAL;2025-09-25;23,0;122,0
1;1256817;93602;BROMAZEPAM 6MG 30COM (B1) GEN TB;PRODUTO COM PMC;2025-09-25;192,0;590,48
1;1256817;96806;MIDAZOLAM 15MG 30COM (B1) GEN MDY;LUBRIFICANTE;2025-09-25;4,0;179,43
1;1256817;96806;MIDAZOLAM 15MG 30COM (B1) GEN MDY;CAIXA TERMICA;2025-09-25;4,0;179,43
1;1256817;100420;ALPRAZOLAM 1MG 30COM (B1) GEN GMD;PRODUTO COM PMC;2025-09-25;109,0;376,76
1;1256817;100420;ALPRAZOLAM 1MG 30COM (B1) GEN GMD;MEL/PROPOLIS;2025-09-25;109,0;376,76
1;1256817;100714;BROMAZEPAM 3MG 30COM (B1) GEN GMD;PRODUTO COM PMC;2025-09-25;118,0;419,51
1;1256817;103462;TOPIRAMATO 25MG 60COM (C1) GEN GMD;MEL/PROPOLIS;2025-09-25;9,0;86,26
1;1256817;116548;AMITRIPTILINA 25MG 30COM (C1) GEN NQ;CAIXA TERMICA;2025-09-25;66,0;180,98
1;1256817;116726;ALPRAZOLAM 0,5MG 30COM (B1) GEN TB;CAIXA TERMICA;2025-09-25;176,0;618,14
1;1256817;116734;ALPRAZOLAM 2MG 30COM (B1) GEN TB;LUBRIFICANTE;2025-09-25;366,0;1869,91
1;1256817;116777;ZOLPIDEM 10MG 20COM (B1) GEN TB;MEL/PROPOLIS;2025-09-25;50,0;103,51
1;1256817;117722;ISOTRETINOINA 20MG 30CAP (C2) GEN NVQ;LUBRIFICANTE;2025-09-25;25,0;628,32
1;1256817;121053;ALPRAZOLAM 1MG 30COM (B1) GEN NVQ;LUBRIFICANTE;2025-09-25;6,0;20,41
1;1256817;139463;ESCITALOPRAM 10MG 30COM (C1) GEN NQ;OLEO/LOC CORPORAL;2025-09-25;34,0;268,5
1;1256817;140364;SERTRALINA 50MG 30COM (C1) GEN GEO;PRODUTO COM PMC;2025-09-25;181,0;774,14
1;1256817;140585;CARBAMAZEPINA 400MG 30COM (C1) GEN TB;CAIXA TERMICA;2025-09-25;37,0;320,38
1;1256817;140788;QUETIAPINA 25MG 30COM (C1) GEN NVQ;PRODUTO COM PMC;2025-09-25;8,0;36,59
1;1256817;140788;QUETIAPINA 25MG 30COM (C1) GEN NVQ;LUBRIFICANTE;2025-09-25;8,0;36,59
1;1256817;140788;QUETIAPINA 25MG 30COM (C1) GEN NVQ;CAIXA TERMICA;2025-09-25;8,0;36,59
1;1256817;141948;RISPERIDONA 1MG 30COM (C1) GEN TB;LUBRIFICANTE;2025-09-25;60,0;216,91
1;1256817;141948;RISPERIDONA 1MG 30COM (C1) GEN TB;CAIXA TERMICA;2025-09-25;60,0;216,91
1;1256817;141948;RISPERIDONA 1MG 30COM (C1) GEN TB;MEL/PROPOLIS;2025-09-25;60,0;216,91
1;1256817;142899;ESCITALOPRAM 20MG 30COM (C1) GEN TB;LUBRIFICANTE;2025-09-25;50,0;392,78
1;1256817;142959;PARACETAMOL+COD 500+30MG 24COM (A2) GEO;CAIXA TERMICA;2025-09-25;70,0;854,62
1;1256817;142959;PARACETAMOL+COD 500+30MG 24COM (A2) GEO;MEL/PROPOLIS;2025-09-25;70,0;854,62
1;1256817;144784;ZOLPIDEM 10MG 30COM (B1) GEN SDZ;MEL/PROPOLIS;2025-09-25;114,0;432,43
1;1256817;146097;RISPERIDONA 1MG/ML 30ML (C1) GEN NVQ;CAIXA TERMICA;2025-09-25;96,0;1974,76
1;1256817;146646;OLANZAPINA 2,5MG 30COM (C1) GEN NVQ;MEL/PROPOLIS;2025-09-25;17,0;166,86
1;1256817;146905;DONEPEZILA 10MG 30COM (C1) GEN NVQ;LUBRIFICANTE;2025-09-25;54,0;1094,62
1;1256817;147221;ZOLPIDEM 5MG 30COM SL (B1) GEN NQ;PRODUTO COM PMC;2025-09-25;24,0;349,62
1;1256817;148318;VENLAFAXINA 75MG 30CAP LP (C1) GEN NVQ;PRODUTO COM PMC;2025-09-25;25,0;449,98
1;1256817;148318;VENLAFAXINA 75MG 30CAP LP (C1) GEN NVQ;LUBRIFICANTE;2025-09-25;25,0;449,98
1;1256817;148819;ESCITALOPRAM 10MG 30COM (C1) GEN TORRENT;LUBRIFICANTE;2025-09-25;60,0;213,02
1;1256817;148831;BISOPROLOL 1,25MG 30COM GEN TORRENT;PRODUTO COM PMC;2025-09-25;30,0;357,08
1;1256817;148840;VENLAFAXINA 37,5MG 30CAP (C1) GEN TORREN;MEL/PROPOLIS;2025-09-25;48,0;381,16
1;1256817;150503;PREGABALINA 75MG 30CAP (C1) GEN GMD;CAIXA TERMICA;2025-09-25;115,0;884,43
1;1256817;150509;PARACETAMOL+COD 500+30MG 24COM (A2) GMD;OLEO/LOC CORPORAL;2025-09-25;5,0;69,08
1;1256817;151202;DESVENLAFAXINA 50MG 30COM LP(C1) GEN NQ;CAIXA TERMICA;2025-09-25;26,0;652,23
1;1256817;151203;TRAMADOL+PARAC 37, 25+325MG (A2)10COM NQ;PRODUTO COM PMC;2025-09-25;26,0;330,47
1;1256817;151203;TRAMADOL+PARAC 37, 25+325MG (A2)10COM NQ;CAIXA TERMICA;2025-09-25;26,0;330,47
1;1256817;151203;TRAMADOL+PARAC 37, 25+325MG (A2)10COM NQ;OLEO/LOC CORPORAL;2025-09-25;26,0;330,47
1;1256817;153834;LEVETIRACETAM 500MG 30COM (C1) GEN SDZ;PRODUTO COM PMC;2025-09-25;6,0;224,32
1;1256822;147348;TIPOIA BRIM BASIC M OR2016_2;ANTISSEPTICO;2025-09-25;7,0;139,94
1;1256895;154078;TOTALVITA OMEGA DHA MEG3 1G 60CAPS;OMEGAS;2025-09-25;218,0;2511,33
1;1256896;153463;SILDENAFILA 50MG 4COM GEN TEUTO;OLEO/LOC CORPORAL;2025-09-25;973,0;1069,68
1;1257348;156894;MULTIPIRAL (DIPIRONA) 1G 10COM;PRODUTO COM PMC;2025-09-26;2,0;7,52
1;1257349;147372;JOELHEIRA ARTICULADA TAM P OR38*;ANTISSEPTICO;2025-09-26;1,0;90,92
1;1257410;94170;LACTO PURGA 16COM;PRODUTO COM PMC;2025-09-26;2,0;17,94
1;1257467;153190;ALBENDAZOL 40MG/ML 10ML GEN GEO;MEL/PROPOLIS;2025-09-26;47,0;81,09
1;1257467;153190;ALBENDAZOL 40MG/ML 10ML GEN GEO;OLEO/LOC CORPORAL;2025-09-26;47,0;81,09
1;1257480;148278;PARACETAMOL+COD 500+30MG 24COM (C1) G NQ;CAIXA TERMICA;2025-09-26;7,0;78,26
1;1257482;153973;SUCCINATO SOLIFENACINA 5MG 30COM GEN MDY;MEL/PROPOLIS;2025-09-26;4,0;190,28
1;1257528;100617;ATORVASTATINA CALCICA 40MG 30COM GEN GND;OLEO/LOC CORPORAL;2025-09-26;3,0;54,81
1;1257598;144806;MEL FITOMELITO SPRAY 35ML FITOMEL;PRODUTO COM PMC;2025-09-26;3,0;31,2
1;1257609;155036;TOTALVITA VIT BC 240ML;SUPLEMENTOS;2025-09-26;6413,0;27695,4
1;1257611;155041;TOTALVITA OMEGA 3 1G 120/CAPS;ESPATULA;2025-09-26;78,0;1147,47
1;1257626;153884;CELECOXIBE 200MG 10CAP (C1) GEN SDZ;CAIXA TERMICA;2025-09-26;1,0;7,72
1;1257638;155038;TOTALVITA OMEGA 3 1G 60/CAPS;OMEGAS;2025-09-26;828,0;6996,29
1;1257715;140652;PURAN T4 (LEVOTIR SOD) 200MCG 30COM;PRODUTO COM PMC;2025-09-26;11,0;257,64
1;1257715;150417;MINOXIDIL 50MG/ML SOL CAPIL 100ML G NQ;CAIXA TERMICA;2025-09-26;26,0;761,21
1;1257715;152684;COMPLEXO B CONCENTRADO 20COM ARTE NATIVA;DESODORANTE;2025-09-26;1,0;5,54
1;1257728;146543;GESTAMAX PLUS 60CAP;PRODUTO COM PMC;2025-09-26;2,0;176,94
