CODFILIAL;NUMERO_NOTA;CODPROD;NOME_PRODUTO;CATEGORIA;DTMOV_SAIDA;QTD_SAIDA;VLR_SAIDA
7;1069027;82104;DICLO DIETILAMONIO GEL 11,6MG/G 60G G NQ;LUBRIFICANTE;2025-11-18;9,0;51,89
7;1069027;82104;DICLO DIETILAMONIO GEL 11,6MG/G 60G G NQ;CAIXA TERMICA;2025-11-18;9,0;51,89
7;1069027;82538;ACEBROFILINA XPE ADT 120ML GEN NQ;PRODUTO COM PMC;2025-11-18;1,0;12,68
7;1069027;82759;ENALAPRIL 5MG 30COM GEN NQ;OLEO/LOC CORPORAL;2025-11-18;2,0;11,0
7;1069027;82830;HIDROCLOROTIAZIDA 25MG 30COM GEN NQ;CAIXA TERMICA;2025-11-18;27,0;34,13
7;1069027;82856;GUAIFENESINA XPE 120ML CEREJA GEN NQ;CAIXA TERMICA;2025-11-18;6,0;75,93
7;1069027;82856;GUAIFENESINA XPE 120ML CEREJA GEN NQ;OLEO/LOC CORPORAL;2025-11-18;6,0;75,93
7;1069027;83542;METRONIDAZOL GEL VAG 10APLIC 55G GEN NQ;LUBRIFICANTE;2025-11-18;14,0;200,63
7;1069027;85707;SILDENAFILA 50MG 4COM GEN NQ;OLEO/LOC CORPORAL;2025-11-18;1,0;2,59
7;1069027;93769;HISTAMIN (DEXCLORFENIRAMINA) CR 10MG 30G;PRODUTO COM PMC;2025-11-18;1,0;7,56
7;1069027;110248;IVERMECTINA 6MG 4COM GEN NQ;LUBRIFICANTE;2025-11-18;23,0;65,47
7;1069027;110248;IVERMECTINA 6MG 4COM GEN NQ;MEL/PROPOLIS;2025-11-18;23,0;65,47
7;1069027;116548;AMITRIPTILINA 25MG 30COM (C1) GEN NQ;PRODUTO COM PMC;2025-11-18;1,0;3,41
7;1069027;116548;AMITRIPTILINA 25MG 30COM (C1) GEN NQ;OLEO/LOC CORPORAL;2025-11-18;1,0;3,41
7;1069027;140488;FUROSEMIDA 40MG 20COM GEN NQ;OLEO/LOC CORPORAL;2025-11-18;1,0;2,06
7;1069027;146045;ROSUVASTATINA CALCICA 20MG 30COM GEN NQ;LUBRIFICANTE;2025-11-18;4,0;50,09
7;1069027;146045;ROSUVASTATINA CALCICA 20MG 30COM GEN NQ;CAIXA TERMICA;2025-11-18;4,0;50,09
7;1069027;146853;VIT NEO QUIMICA AZ 60COM;DESODORANTE;2025-11-18;25,0;108,04
7;1069027;146869;VIT NEO QUIMICA CABELOS E UNHAS 60CAP;DESODORANTE;2025-11-18;1,0;4,36
7;1069027;151895;ONDANSETRONA 4MG 10COM ORODISP GEN NQ;CAIXA TERMICA;2025-11-18;10,0;80,39
7;1069027;151895;ONDANSETRONA 4MG 10COM ORODISP GEN NQ;MEL/PROPOLIS;2025-11-18;10,0;80,39
7;1069027;153729;LEVANLODIPINO 2,5MG 30COM GEN NQ;CAIXA TERMICA;2025-11-18;1,0;17,63
7;1069027;154514;PREDNISOLONA 40MG 10COM GEN NQ ;PRODUTO COM PMC;2025-11-18;1,0;12,51
7;1069027;157877;TELMISARTANA+HCTZ 80+12,5MG30COM GEN NQ;MEL/PROPOLIS;2025-11-18;32,0;1519,32
7;1069862;150715;LOC HID CORPO INSTANCE FRUT VERMEL 400ML;CUIDADOS COM A PELE;2025-11-22;1,0;13,14
7;1069862;153862;SIAGE CD PRO CRONOLOGY 200ML;LINHA CAPILAR;2025-11-22;1,0;13,4
7;1069862;153862;SIAGE CD PRO CRONOLOGY 200ML;BANDAGEM/FITA;2025-11-22;1,0;13,4
7;1069862;154203;PAMPERS SH GLICERINA 200ML;HIGIENE INFANTIL;2025-11-22;2,0;13,07
7;1071735;111589;AZITROMICINA 500MG 5COM GEN NEO;PRODUTO COM PMC;2025-12-01;37,0;185,92
7;1071735;111872;VALSARTANA 80MG 30COM GEN NQ;CAIXA TERMICA;2025-12-01;4,0;74,95
7;1071736;102300;GLIMEPIRIDA 2MG 30COM GEN GMD;MEL/PROPOLIS;2025-12-01;1,0;5,38
7;1072291;156142;TADALAFILA 20MG 4COM GEN PHARLAB;LUBRIFICANTE;2025-12-05;17,0;50,93
7;1073116;132807;DES ROLLON GB FEM LILAC 50ML;DESODORANTE;2025-12-10;1,0;4,25
7;1073116;139541;BECLONATO (BETAMETASONA) INJ 1AM 1ML+SER;PRODUTO COM PMC;2025-12-10;1,0;5,95
7;1073119;17078;TESTE GRAVIDEZ CONFIRME EM TIRAS;TESTES DE GRAVIDEZ;2025-12-11;20,0;26,66
7;1073122;105244;ACQUAGEL NATURAL LUB INT 60G;LUBRIFICANTE;2025-12-11;2,0;16,1
7;1073122;105244;ACQUAGEL NATURAL LUB INT 60G;MEL/PROPOLIS;2025-12-11;2,0;16,1
7;1073122;145294;KIT FAMILIA HELIODERM FPS30;BRONZEADOR/PROTETOR SOLAR;2025-12-11;15,0;378,29
7;1073122;145459;GUARAMIL ENERGY DRINK 60FLACONETES;PRE/POS TREINO;2025-12-11;1,0;38,42
7;1073122;145459;GUARAMIL ENERGY DRINK 60FLACONETES;SABONETE LIQUIDO;2025-12-11;1,0;38,42
7;1073122;155058;RITMONEURAN RTM (PASSIFLORA) 600MG 20COM;PRODUTO SEM PMC;2025-12-11;66,0;1207,14
7;1073122;155060;HELIODERM KIDS FPS70 120ML;BRONZEADOR / PROTETOR;2025-12-11;1,0;22,58
7;1075021;83763;ARLIVRY (HEDERA HELIX)  100ML MEL+SER;PRODUTO COM PMC;2025-12-19;10,0;61,5
7;1075021;126976;DES ROLLON GB FEM CLASSIC 50ML;DESODORANTE;2025-12-19;3,0;12,65
7;1075021;148762;DES AERO GB 48HRS S/ALUM NEUTRAL 150ML;DESODORANTE;2025-12-19;4,0;38,01
7;1075021;149835;ABS SYM REGULAR SECA C/ABAS LV16PG14UN;ABSORVENTES;2025-12-19;1,0;3,0
7;1075021;154338;MY BABY TESTE DE GRAVIDEZ CANETA INCOTER;FEMININO;2025-12-19;5,0;14,33
7;1075027;53368;AGUA BORICADA 3% 100ML FARMAX;PRODUTO SEM PMC;2025-12-19;5,0;7,97
1;1220387;144814;EXTRATO DE PROPOLIS GTS 30ML FITOBEL;CAIXA TERMICA;2025-06-27;138,0;1986,44
1;1220387;144814;EXTRATO DE PROPOLIS GTS 30ML FITOBEL;OLEO/LOC CORPORAL;2025-06-27;138,0;1986,44
1;1222417;81574;CAPTOPRIL 25MG 30COM GEN TB;LUBRIFICANTE;2025-07-02;620,0;784,79
1;1222417;81574;CAPTOPRIL 25MG 30COM GEN TB;MEL/PROPOLIS;2025-07-02;620,0;784,79
1;1222446;123;AZITROMICINA 500MG 3COM GEN MED;CAIXA TERMICA;2025-07-02;3,0;8,81
1;1222446;123;AZITROMICINA 500MG 3COM GEN MED;OLEO/LOC CORPORAL;2025-07-02;3,0;8,81
1;1222462;141334;CLOPIDOGREL 75MG 28COM GEN NVQ;LUBRIFICANTE;2025-07-02;2,0;20,9
1;1222462;141334;CLOPIDOGREL 75MG 28COM GEN NVQ;MEL/PROPOLIS;2025-07-02;2,0;20,9
1;1222465;66044;ATADURA CREP 20CM X1,8M 1UN SANFARMA;DESCARTAVEIS;2025-07-02;198,0;538,16
1;1222467;138092;CURATIVO EXTRA GRANDE XXG 8UND CREMER;PROTEINAS;2025-07-02;102,0;627,93
1;1222467;138092;CURATIVO EXTRA GRANDE XXG 8UND CREMER;MASCULINO;2025-07-02;51,0;313,96
1;1223232;118419;TESTE GRAVIDEZ CONFIRA TIRA+COLETOR 1UND;FEMININO;2025-07-04;6,0;5,79
1;1223235;57312;AMOXICILINA 500MG 21CAP GEN TB;MEL/PROPOLIS;2025-07-04;552,0;2265,39
1;1223241;154931;SIMETICONA 75MG/ML GTS 15ML GEN BIOS;PRODUTO COM PMC;2025-07-04;196,0;346,02
1;1223243;22985;CETOCONAZOL+BETA CR 30G GEN MDY;MEL/PROPOLIS;2025-07-04;2,0;11,63
1;1223243;148126;APETISINA BC SABOR MORANGO 240ML;DESODORANTE;2025-07-04;27,0;104,56
1;1223251;74810;GABAPENTINA 300MG 30CAP (C1) GEN SDZ;PRODUTO COM PMC;2025-07-04;4,0;50,53
1;1223251;74810;GABAPENTINA 300MG 30CAP (C1) GEN SDZ;MEL/PROPOLIS;2025-07-04;4,0;50,53
1;1223251;74810;GABAPENTINA 300MG 30CAP (C1) GEN SDZ;OLEO/LOC CORPORAL;2025-07-04;4,0;50,53
1;1223255;30422;PREGABALINA 150MG 30CAP (C1) GEN NVQ;CAIXA TERMICA;2025-07-04;2,0;18,11
1;1223278;110825;CIPROFLOXACINO 500MG 14COM GEN NQ;LUBRIFICANTE;2025-07-04;24,0;121,35
1;1223283;102393;HIDROCLOROTIAZIDA 25MG 30COM GEN GMD;CAIXA TERMICA;2025-07-04;31,0;43,02
1;1223284;79553;NEOTOSS (DROPROPIZINA) XPE PED 60ML;PRODUTO COM PMC;2025-07-04;46,0;261,42
1;1223287;53023;GUACO S/ACUCAR 117.6MG/ML XPE 150ML;PRODUTO SEM PMC;2025-07-04;16,0;106,63
1;1223351;150503;PREGABALINA 75MG 30CAP (C1) GEN GMD;CAIXA TERMICA;2025-07-04;2,0;14,73
1;1223360;145740;MIRTAZAPINA 30MG 30COM (C1) GEN GMD;PRODUTO COM PMC;2025-07-04;1,0;40,32
1;1223364;140695;FLUOXETINA 20MG 30CAP (C1) GEN TB;LUBRIFICANTE;2025-07-04;164,0;329,66
1;1223364;140695;FLUOXETINA 20MG 30CAP (C1) GEN TB;CAIXA TERMICA;2025-07-04;164,0;329,66
1;1223364;140695;FLUOXETINA 20MG 30CAP (C1) GEN TB;MEL/PROPOLIS;2025-07-04;164,0;329,66
1;1223369;139955;QUETIAPINA 200MG 30COM (C1) GEN BIOS;LUBRIFICANTE;2025-07-04;21,0;635,39
1;1223376;100447;ALPRAZOLAM 2MG 30COM (B1) GEN GMD;PRODUTO COM PMC;2025-07-04;1,0;6,25
1;1223382;141733;MEMANTINA 10MG 60COM (C1) GEN TB;PRODUTO COM PMC;2025-07-04;3,0;29,47
1;1223402;101818;DIAZEPAM 10MG 30COM (B1) GEN GMD;PRODUTO COM PMC;2025-07-04;1,0;3,19
1;1223403;84123;BROMAZEPAM 6MG 30COM (B1) GEN NQ;MEL/PROPOLIS;2025-07-04;12,0;70,59
1;1223406;105236;DENTAL FRESH PERIOTRAT S/ALC 250ML;ENXAGUANTE BUCAL;2025-07-04;4,0;32,51
1;1223408;142413;MONTELUCASTE 5MG 30COM MASTIG GEN GEO;OLEO/LOC CORPORAL;2025-07-04;1,0;11,85
1;1223413;155302;LACOSAMIDA 50MG 14COM (C1) GEN TEUTO;PRODUTO COM PMC;2025-07-04;1,0;20,5
1;1223430;145684;AMOX+CLAV POT 875+125MG 20COM GEN LEG;LUBRIFICANTE;2025-07-04;8,0;356,38
1;1223430;145684;AMOX+CLAV POT 875+125MG 20COM GEN LEG;OLEO/LOC CORPORAL;2025-07-04;8,0;356,38
1;1224006;140695;FLUOXETINA 20MG 30CAP (C1) GEN TB;PRODUTO COM PMC;2025-07-07;59,0;118,6
1;1224009;118052;NISTATINA+OXIDO DE ZINCO PM 60G GEN NVQ;CAIXA TERMICA;2025-07-07;263,0;2140,65
1;1224009;118052;NISTATINA+OXIDO DE ZINCO PM 60G GEN NVQ;MEL/PROPOLIS;2025-07-07;263,0;2140,65
1;1224011;148316;COLETOR UNIV TAMPA AZUL C/PA 80ML RIO AU;MASCULINO;2025-07-07;12,0;4,39
1;1224013;119946;MAXALGINA (DIPIRONA) 500MG GTS 20ML;PRODUTO COM PMC;2025-07-07;1,0;2,34
1;1224016;141092;NEOLEFRIN NOITE(PAR+FEN+MAL+CAR) 20COM;PRODUTO COM PMC;2025-07-07;243,0;1297,36
1;1224962;92690;DRAMIN B6 30COM;PRODUTO COM PMC;2025-07-09;157,0;2400,76
1;1224969;149872;HELIODERM PROT LABIAL FPS30 1 BATOM 4,5G;SOLUCOES MEDICAS;2025-07-09;92,0;662,25
1;1227487;79367;HISTAMIN (DEXCLORFENIRAMINA) 2MG 20COM;PRODUTO COM PMC;2025-07-15;534,0;1962,31
1;1227491;146800;KIT HELIODERM ECONOM FPS50 200ML + 120ML;BRONZEADOR / PROTETOR;2025-07-15;20,0;745,52
1;1227495;57045;ALBEL (ALBENDAZOL) 400MG 1COM MAST;PRODUTO COM PMC;2025-07-15;349,0;423,88
1;1228328;146857;KIT ECON HELIODERM SUNCARE FPS50+FACIAL;BRONZEADOR / PROTETOR;2025-07-17;20,0;760,67
1;1228329;140736;KIT ECON HELIODERM COM 2 FPS30 120G;BRONZEADOR/PROTETOR SOLAR;2025-07-17;39,0;1069,11
1;1228330;55778;ANLODIPINO 5MG 30COM GEN TB;LUBRIFICANTE;2025-07-17;483,0;654,41
1;1228341;94137;DEXAMETASONA 4MG 10COM GEN TB;CAIXA TERMICA;2025-07-17;1456,0;3221,48
1;1228345;17132;TONICO VITAL SUPL SOL 250ML;DESODORANTE;2025-07-17;30,0;119,95
1;1228347;144812;MEL DE ABELHAS BISNAGA 450G FITOBEL;OLEO CAPILAR;2025-07-17;6,0;112,31
1;1234348;122;NIMESULIDA 100MG 12COM GEN NQ;LUBRIFICANTE;2025-07-31;12,0;20,36
1;1234353;123277;LORATADINA XPE 100ML GEN MEDQ;PRODUTO COM PMC;2025-07-31;41,0;216,48
1;1234353;123277;LORATADINA XPE 100ML GEN MEDQ;LUBRIFICANTE;2025-07-31;41,0;216,48
1;1234356;66788;CEFALEXINA SUSP 250MG/5ML 100ML GEN TB;LUBRIFICANTE;2025-07-31;165,0;1252,78
1;1234356;66788;CEFALEXINA SUSP 250MG/5ML 100ML GEN TB;OLEO/LOC CORPORAL;2025-07-31;165,0;1252,78
1;1247556;146100;ANLODIPINO 5MG 30COM GEN VITAMEDIC;PRODUTO COM PMC;2025-09-03;180,0;310,1
1;1248175;155302;LACOSAMIDA 50MG 14COM (C1) GEN TEUTO;CAIXA TERMICA;2025-09-04;6,0;123,02
1;1248180;144784;ZOLPIDEM 10MG 30COM (B1) GEN SDZ;MEL/PROPOLIS;2025-09-04;114,0;432,43
1;1248185;142958;NITAZOXANIDA 500MG 6COM GEN NQ;LUBRIFICANTE;2025-09-04;158,0;2716,52
1;1248186;103560;VALSARTANA 320MG 30COM GEN GMD;LUBRIFICANTE;2025-09-04;66,0;1927,24
1;1248190;141246;TADALAFILA 20MG 2COM GEN NVQ;MEL/PROPOLIS;2025-09-04;129,0;193,23
1;1248193;74802;FUROSEMIDA 40MG 3OCOM GEN BIOS;PRODUTO COM PMC;2025-09-04;150,0;408,11
1;1248203;100234;ACEBROFILINA XPE ADT 120ML GEN GMD;PRODUTO COM PMC;2025-09-04;1,0;5,41
1;1248204;117153;PANTOPRAZOL SOD 40MG 28COM GEN NVQ;MEL/PROPOLIS;2025-09-04;1,0;5,18
1;1248209;87173;ROSUVASTATINA CALCICA 10MG 30COM GEN SDZ;OLEO/LOC CORPORAL;2025-09-04;74,0;275,62
1;1248210;152330;POLIVITAMINICO TOTALVITA BC;SUPLEMENTOS;2025-09-04;2690,0;11587,94
1;1248219;154450;FEXOFENADINA 6MG/ML PED 60ML GEN VITAM;MEL/PROPOLIS;2025-09-04;20,0;193,72
1;1253160;51926;NOVOPRAZOL (OMEPRAZOL) 20MG POTE 56CAP;PRODUTO COM PMC;2025-09-17;46,0;155,55
1;1253161;139918;ESCITALOPRAM 20MG 30COM (C1) GEN GEO;OLEO/LOC CORPORAL;2025-09-17;10,0;102,29
1;1253169;82074;DIPIRONA SOD GTS 20ML GEN NQ;PRODUTO COM PMC;2025-09-17;101,0;172,0
1;1253169;82074;DIPIRONA SOD GTS 20ML GEN NQ;OLEO/LOC CORPORAL;2025-09-17;101,0;172,0
1;1253630;118222;ACICLOVIR CR 50MG 10G GEN NVQ;MEL/PROPOLIS;2025-09-18;1,0;3,92
1;1254700;101745;DESLORATADINA 5MG 10COM GEN GMD;PRODUTO COM PMC;2025-09-20;2,0;11,07
1;1254702;140745;OPTOCARE UL LUBRIF OFT 10ML;PRODUTO SEM PMC;2025-09-22;18,0;194,98
1;1255501;22357;ACICLOVIR 200MG 25COM GEN SDZ;PRODUTO COM PMC;2025-09-24;70,0;747,72
1;1255509;139349;ENTEROGERMINA PLUS 4BCFU/5ML 5FR;PRODUTO COM PMC;2025-09-24;9,0;253,36
1;1255513;79669;NEOTOSS (DROPROPIZIDA) XPE ADT 100ML;PRODUTO COM PMC;2025-09-24;43,0;295,99
1;1255514;102806;NISTATINA+OXIDO DE ZINCO PM 60G GEN GMD;LUBRIFICANTE;2025-09-24;16,0;130,17
1;1255519;147567;ENTEROGERMINA FAMILIA 20FLAC 5ML;PRODUTO COM PMC;2025-09-24;40,0;2020,66
1;1255525;153194;NEOPLEXUS (TIAMINA+PIRIDOX+CIANOC) 20COM;PRODUTO COM PMC;2025-09-24;14,0;377,7
1;1255531;148120;LOSARTANA 50MG 30COM GEN NVQ;CAIXA TERMICA;2025-09-24;82,0;126,46
1;1255536;125;FLUCONAZOL 150MG 1CAP GEN MEDQ;LUBRIFICANTE;2025-09-24;1486,0;1146,85
1;1255537;66850;AMOXICILINA SUSP 250MG/5ML 150ML GEN TB;PRODUTO COM PMC;2025-09-24;2,0;15,02
1;1255537;154451;FEXOFENADINA 6MG/ML PED 150ML GEN VIT;MEL/PROPOLIS;2025-09-24;5,0;121,16
1;1255688;116734;ALPRAZOLAM 2MG 30COM (B1) GEN TB;OLEO/LOC CORPORAL;2025-09-24;90,0;459,81
1;1255689;118150;BROMOPRIDA 4MG/ML 20ML GEN NVQ;CAIXA TERMICA;2025-09-24;20,0;76,77
1;1255689;118150;BROMOPRIDA 4MG/ML 20ML GEN NVQ;OLEO/LOC CORPORAL;2025-09-24;20,0;76,77
1;1255709;141664;QUETIAPINA 100MG 30COM (C1) GEN TB;CAIXA TERMICA;2025-09-24;225,0;2644,49
1;1255757;116807;IBUPRIL (IBUPROFENO) 400MG 8CAP GEL MOLE;PRODUTO SEM PMC;2025-09-24;1258,0;3673,14
1;1255773;25666;BETAMETASONA PM 1MG/G 30G GEN MDY;OLEO/LOC CORPORAL;2025-09-24;3,0;21,4
1;1255845;151048;AMMY (DROSPIRENONA) 4MG (24+4 PLC) 28COM;PRODUTO COM PMC;2025-09-24;1,0;72,74
1;1255846;21393;CLOTRIMAZOL CR VAG 35G 6APLIC GEN MDY;LUBRIFICANTE;2025-09-24;11,0;65,71
1;1255854;45020;SECNIDAZOL 1000MG 2COM GEN PHARL;MEL/PROPOLIS;2025-09-24;452,0;949,35
1;1255861;142988;PANTOPRAZOL SOD 40MG 28COM GEN NQ;OLEO/LOC CORPORAL;2025-09-24;48,0;189,91
1;1255864;81981;MELOXICAM 15MG 10COM GEN NQ;LUBRIFICANTE;2025-09-24;291,0;479,6
1;1255907;3778;COMPRESSA DE GAZE EST 11F 10UN CREMER;DESCARTAVEIS;2025-09-24;378,0;500,61
1;1255907;3778;COMPRESSA DE GAZE EST 11F 10UN CREMER;PROTEINAS;2025-09-24;126,0;166,87
1;1255907;78077;CANDESARTANA 8MG 30COM GEN SDZ;CAIXA TERMICA;2025-09-24;6,0;106,44
1;1255910;154188;DIPIRONA 1G 10COM GEN NATULAB;MEL/PROPOLIS;2025-09-24;254,0;1487,66
1;1255911;117587;NARATRIPTANA 2,5MG 10COM GEN NVQ;MEL/PROPOLIS;2025-09-24;2,0;29,04
1;1255942;143077;ITRACONAZOL 100MG 15COM GEN GEO;CAIXA TERMICA;2025-09-24;1,0;11,13
1;1255942;143077;ITRACONAZOL 100MG 15COM GEN GEO;OLEO/LOC CORPORAL;2025-09-24;1,0;11,13
1;1255944;147042;COMPRESSA DE GAZE 11F 5UN SALVELOX;MASCULINO;2025-09-24;17,0;7,25
1;1255948;16039;FLUCONAZOL 150MG 1CAP GEN MDY;PRODUTO COM PMC;2025-09-24;1,0;3,1
1;1255950;100544;ATENOLOL 25MG 30COM GEN GMD*;LUBRIFICANTE;2025-09-24;23,0;34,11
1;1255950;100544;ATENOLOL 25MG 30COM GEN GMD*;OLEO/LOC CORPORAL;2025-09-24;23,0;34,11
1;1255953;68942;GELOL AEROSOL 60ML;PRODUTO COM PMC;2025-09-24;59,0;1636,38
1;1255991;141076;AMOX+CLAV POT 500+125MG 18COM GEN SDZ;MEL/PROPOLIS;2025-09-24;10,0;310,49
1;1255991;141076;AMOX+CLAV POT 500+125MG 18COM GEN SDZ;OLEO/LOC CORPORAL;2025-09-24;10,0;310,49
1;1256035;143074;GLIMEPIRIDA 2MG 30COM GEN GEO;LUBRIFICANTE;2025-09-24;60,0;269,44
1;1256058;158165;EZETIMIBA 10MG 60COM GEN NVQ;LUBRIFICANTE;2025-09-24;87,0;1656,53
1;1256073;111473;SECNIDAZOL 1000MG 2COM GEN SDZ;MEL/PROPOLIS;2025-09-24;817,0;3673,52
1;1256081;85693;SILDENAFILA 50MG 2COM GEN NQ;CAIXA TERMICA;2025-09-24;58,0;57,46
1;1256527;101486;TERBINAFINA CR 10MG/G 20G GEN GMD;PRODUTO COM PMC;2025-09-25;38,0;506,55
1;1256527;118257;ALPRAZOLAM 2MG 30COM (B1) GEN NVQ;MEL/PROPOLIS;2025-09-25;1,0;6,04
1;1256527;118257;ALPRAZOLAM 2MG 30COM (B1) GEN NVQ;OLEO/LOC CORPORAL;2025-09-25;1,0;6,04
1;1256528;118567;COMPRESSA DE GAZE EST 11FIOS 10UN SANFAR;MASCULINO;2025-09-25;118,0;93,91
1;1256529;147401;ORTESE COMFORT AIR LONGA S/POLEGAR ESQ M;ANTISSEPTICO;2025-09-25;9,0;482,86
1;1256541;146189;DESOGESTREL 75MCG 28COM GEN BIOS;CAIXA TERMICA;2025-09-25;40,0;178,0
1;1256634;49964;CIPROFLOXACINO 500MG 10COM GEN SDZ;OLEO/LOC CORPORAL;2025-09-25;96,0;790,99
1;1256646;148258;ROSUVASTATINA CALCICA 20MG 30COM GEN GEO;LUBRIFICANTE;2025-09-25;18,0;235,69
1;1256675;111732;IBUPROFENO 50MG/ML GTS 30ML GEN GEO;CAIXA TERMICA;2025-09-25;2,0;4,62
1;1256678;159980;LUVA LATEX BOMPACK INDUSTR C/PO P C/100;DESCARTAVEIS;2025-09-25;6,0;83,11
1;1256680;155570;VITAMINA B12 CONLIFE 60CAP GELATI MCG;VITAMINAS/MINERAIS;2025-09-25;31,0;202,6
1;1256816;152615;VENLAFAXINA 75MG 30CAP LP (C1) GEN TB;CAIXA TERMICA;2025-09-25;3,0;26,36
1;1256816;152615;VENLAFAXINA 75MG 30CAP LP (C1) GEN TB;OLEO/LOC CORPORAL;2025-09-25;3,0;26,36
1;1256818;84140;DIAZEPAM 5MG 30COM (B1) GEN NQ;PRODUTO COM PMC;2025-09-25;240,0;557,39
1;1256818;84140;DIAZEPAM 5MG 30COM (B1) GEN NQ;MEL/PROPOLIS;2025-09-25;240,0;557,39
1;1256818;84140;DIAZEPAM 5MG 30COM (B1) GEN NQ;OLEO/LOC CORPORAL;2025-09-25;240,0;557,39
1;1256821;76520;NORFLOXACINO 400MG 14COM GEN GLB;LUBRIFICANTE;2025-09-25;54,0;311,62
1;1256821;76520;NORFLOXACINO 400MG 14COM GEN GLB;CAIXA TERMICA;2025-09-25;54,0;311,62
1;1256894;148846;PREDNISONA 20MG 20COM GEN GLB;PRODUTO COM PMC;2025-09-25;2,0;9,04
1;1256894;148846;PREDNISONA 20MG 20COM GEN GLB;OLEO/LOC CORPORAL;2025-09-25;2,0;9,04
1;1256915;124036;PREGABALINA 150MG 30CAP (C1) GEN TB;MEL/PROPOLIS;2025-09-25;4,0;28,83
1;1256915;124036;PREGABALINA 150MG 30CAP (C1) GEN TB;OLEO/LOC CORPORAL;2025-09-25;4,0;28,83
1;1256930;155730;MULETA CANADENSE ARTICULADA SC603;ORTOPEDICOS;2025-09-25;2,0;176,98
1;1257327;160168;MELATONINA MARACUJA GTS 20ML AIRELA;DESODORANTE;2025-09-26;1,0;7,05
1;1257330;146346;SECNIDAZOL 1000MG 4COM GEN PHARL;LUBRIFICANTE;2025-09-26;6,0;23,73
1;1257347;57452;DEXCLORFENIRAMINA XPE 120ML GEN GEO;LUBRIFICANTE;2025-09-26;39,0;166,72
1;1257347;155253;ONDANSETRONA 4MG 10COM ORADISP GEN GEO;PRODUTO COM PMC;2025-09-26;1,0;3,04
1;1257350;155031;SUCCINATO SOLIFENACINA 10MG 30COM GEN NQ;PRODUTO COM PMC;2025-09-26;20,0;787,95
1;1257353;155582;VITACON Q10 60CAP GELATINOSAS MCG;VITAMINAS/MINERAIS;2025-09-26;2,0;27,14
1;1257355;155101;ATENOLOL+CLORTAL 50+12,5MG 30COM GEN VIT;PRODUTO COM PMC;2025-09-26;24,0;138,38
1;1257355;155101;ATENOLOL+CLORTAL 50+12,5MG 30COM GEN VIT;CAIXA TERMICA;2025-09-26;24,0;138,38
1;1257355;155101;ATENOLOL+CLORTAL 50+12,5MG 30COM GEN VIT;MEL/PROPOLIS;2025-09-26;24,0;138,38
1;1257358;82236;AMBROXOL XPE ADT 30MG/5ML 120ML GEN NQ;MEL/PROPOLIS;2025-09-26;2,0;6,6
1;1257358;147296;FIXA-CAL 625/200UI 90COM;DESODORANTE;2025-09-26;4,0;55,23
1;1257362;154752;HYSTALOR (DESLORATADINA) 0,5MG/ML 100ML;PRODUTO COM PMC;2025-09-26;18,0;163,76
1;1257363;155108;METFORMINA 850MG 30COM GEN VIT;PRODUTO COM PMC;2025-09-26;80,0;428,38
1;1257405;103306;SINVASTATINA 20MG 30COM GEN GMD;LUBRIFICANTE;2025-09-26;9,0;29,7
1;1257412;14176;NIMESULIDA 100MG 12COM GEN GMD;MEL/PROPOLIS;2025-09-26;11,0;13,49
1;1257457;145294;KIT FAMILIA HELIODERM FPS30;BRONZEADOR/PROTETOR SOLAR;2025-09-26;1,0;36,73
1;1257460;136387;OLEO DE ROSA MOSQUETA 100ML FARMAX;CAIXA TERMICA;2025-09-26;1,0;5,25
1;1257460;136387;OLEO DE ROSA MOSQUETA 100ML FARMAX;MEL/PROPOLIS;2025-09-26;1,0;5,25
1;1257465;151756;HELIODERM DERMO CORPORAL FPS70 120ML;BRONZEADOR/PROTETOR SOLAR;2025-09-26;69,0;1756,99
1;1257466;154006;INFRALAX (PARAC+CARIS+DICL+CAF) 15COM;PRODUTO COM PMC;2025-09-26;61,0;187,92
1;1257468;154575;DORALGINA (DIP+ISOMET+CAF) (2X10) 20COM;PRODUTO COM PMC;2025-09-26;240,0;1548,98
1;1257471;155565;CALCIOCON KIDS SABOR CEREJA 200ML MCG;VITAMINAS/MINERAIS;2025-09-26;23,0;223,41
1;1257477;159087;PRESERV BLOWTEX SKYN SUPREME FEEL C/2UND;MASCULINO;2025-09-26;2,0;16,7
1;1257481;155753;PROTETOR PARA CALCANHAR 2ª PELE U FT103;LINHA CAPILAR;2025-09-26;8,0;287,29
1;1257527;102695;ENALAPRIL 20MG 30COM GEN GMD;OLEO/LOC CORPORAL;2025-09-26;26,0;76,65
1;1257529;145947;ROSUSTATIN (ROSUVASTATINA) 20MG 30COM;PRODUTO COM PMC;2025-09-26;5,0;31,99
1;1257530;144810;MEL SABOR ALHO E LIMAO 150G FITOBEL;PRODUTO COM PMC;2025-09-26;3,0;32,94
1;1257599;145900;MEL DE ABELHAS FRASCO 70G FITOBEL;OLEO CAPILAR;2025-09-26;1,0;5,33
1;1257601;144814;EXTRATO DE PROPOLIS GTS 30ML FITOBEL;OLEO/LOC CORPORAL;2025-09-26;94,0;1353,08
1;1257602;5916;MASSAGEOL AER 120ML;PRODUTO COM PMC;2025-09-26;32,0;384,66
1;1257603;81906;NISTATINA+OXIDO DE ZINCO PM 60G GEN NQ;MEL/PROPOLIS;2025-09-26;119,0;990,37
